Site Name,Lat,Lon,Model,Experiment,Year,Avg Ann CFFDI,"DPY(12-25) ""High"" ","DPY(25-50) ""Very High""","DPY(50-75) "" Severe""","DPY(75-100) ""Extreme""","DPY(>100) ""Catastrophic"""
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2030,3089.55,56.47,21.97,2.27,0.1,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2050,3224.59,60.1,23.5,2.4,0.1,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2070,3276.64,60,24.4,2.57,0.1,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2090,3395.28,62.07,26,2.87,0.13,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2030,3067.55,56.03,21.93,2.1,0.1,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2050,3373.06,62.47,24.87,2.83,0.1,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2070,3535.43,64.2,28.07,3.37,0.37,0
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2090,3835.31,70.97,30.67,4.27,0.57,0.03
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2030,3885.64,75.17,29.6,3.47,0.3,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2050,3410.18,63.07,24.07,2.63,0.13,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2070,3817.06,73.3,29.2,3.6,0.2,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2090,3373.35,62.4,23.83,2.6,0.1,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2030,3334.71,62.2,23.07,2.3,0.1,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2050,3646.23,68.47,27.8,3.1,0.27,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2070,3855.3,72.2,29.83,3.7,0.23,0
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2090,4464.98,88.3,35.43,5.43,0.7,0
Adelaide,-34.92,138.62,MIROC5,rcp45,2030,3033.36,56.4,21.83,1.9,0.1,0
Adelaide,-34.92,138.62,MIROC5,rcp45,2050,3015.08,56.2,21.6,2.03,0.07,0
Adelaide,-34.92,138.62,MIROC5,rcp45,2070,3050.83,56.63,22.3,2.1,0.1,0
Adelaide,-34.92,138.62,MIROC5,rcp45,2090,3126.1,58.03,23.23,2.23,0.1,0
Adelaide,-34.92,138.62,MIROC5,rcp85,2030,2985.28,55.37,20.97,1.93,0.07,0
Adelaide,-34.92,138.62,MIROC5,rcp85,2050,3083.34,57.5,22.6,2.1,0.1,0
Adelaide,-34.92,138.62,MIROC5,rcp85,2070,3088.01,57.13,22.93,2.23,0.1,0
Adelaide,-34.92,138.62,MIROC5,rcp85,2090,3085.11,56.1,23.67,2.3,0.1,0
Adelaide,-34.92,138.62,OBS,historical,1995,2942.49,54.2,19.93,1.7,0.03,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2030,1474.66,14.53,2.4,0.27,0.03,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2050,1610.59,19.5,2.63,0.33,0.07,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2070,1767.71,23.8,3.23,0.37,0.07,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2090,1774.35,23.93,3.33,0.47,0.07,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2030,1579.56,18.6,2.63,0.37,0.03,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2050,1974.22,30.53,3.87,0.57,0.07,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2070,1974.22,30.53,3.87,0.57,0.07,0
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2090,2027.11,30,4,0.53,0.1,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2030,2046.38,31.07,4.17,0.53,0.03,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2050,1760.26,18.6,2.87,0.33,0.03,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2070,2012.61,27.9,3.4,0.4,0.03,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2090,1764.51,17.6,2.83,0.33,0,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2030,1705.88,19.1,2.8,0.33,0.03,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2050,2081.74,29.47,3.57,0.5,0.03,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2070,2081.74,29.47,3.57,0.5,0.03,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2090,2552.79,43.37,5.17,0.7,0.03,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp45,2030,1540.74,16.73,2.57,0.33,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp45,2050,1569.28,18.13,2.7,0.37,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp45,2070,1571.37,18.5,2.73,0.33,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp45,2090,1585.4,18.6,2.8,0.37,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp85,2030,1533.36,16.3,2.4,0.33,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp85,2050,1616.37,18.8,2.77,0.4,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp85,2070,1616.37,18.8,2.77,0.4,0.03,0
Albany-AP,-34.94,117.8,MIROC5,rcp85,2090,1788.71,23.83,3.33,0.4,0.07,0
Albany-AP,-34.94,117.8,OBS,historical,1995,1463.28,14.03,2.33,0.27,0.03,0
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2030,8885.23,113.7,134.5,24.3,1.53,0.13
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2050,9416.91,107.03,136.67,32.3,2.5,0.2
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2070,9377.15,109.17,137.5,30.97,2.13,0.2
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2090,9580.31,106.87,139.2,33.73,2.43,0.23
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2030,9036.69,108.67,136.47,26.37,1.8,0.2
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2050,9995.54,107.87,143.87,37.13,3.3,0.27
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2070,10065.11,105,140.83,38.9,4.17,0.3
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2090,10516.66,101.83,142.13,45.1,5.6,0.47
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2030,11150.53,105.03,154.17,48.33,5.83,0.57
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2050,9940.35,111.63,148.4,34.03,3.1,0.27
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2070,11636.3,100.13,154.63,56,7.1,0.67
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2090,10120.35,109.6,153.97,34.3,2.97,0.27
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2030,10374.72,105.93,152.77,38.3,4.03,0.37
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2050,11375.44,97.27,150.9,54.03,6.97,0.67
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2070,11439.45,97.1,158.7,51.5,6.53,0.63
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2090,12753.06,85.87,161.7,68.9,10.3,1.47
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2030,8948.65,110.43,136.27,24.37,1.73,0.2
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2050,8870.68,110.97,132.13,25.33,1.77,0.27
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2070,9029.12,112.3,135.3,26.13,1.9,0.2
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2090,9353.35,109,139.07,29.83,2.23,0.27
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2030,9032.92,109.83,134.1,27.4,1.77,0.27
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2050,9277.6,109.83,137.13,29.4,2.3,0.27
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2070,9102.19,109.63,136.6,27.3,1.93,0.23
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2090,9199.33,109.5,136.93,28.6,2.27,0.2
Alice-Springs,-23.8,133.89,OBS,historical,1995,8885.69,111.63,133.17,22.87,1.4,0.1
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2030,3065.19,71.4,13.63,1.33,0.13,0
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2050,3259.09,80.33,15.37,1.6,0.2,0
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2070,3198.24,78.23,14.93,1.57,0.23,0
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2090,3371.92,85.13,16.3,1.97,0.27,0
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2030,3221.8,79.2,14.77,1.6,0.23,0.03
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2050,3521.53,92.57,17.47,2.17,0.23,0.07
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2070,3811.26,102.9,20.1,2.83,0.43,0.07
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2090,3845.35,101.57,22,3.13,0.47,0.1
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2030,3743.96,100.53,19.1,2.17,0.3,0.03
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2050,3633.09,95.93,18.23,2.13,0.27,0
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2070,4152.51,119,22.33,2.93,0.37,0.03
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2090,3898.69,106.77,20.57,2.43,0.33,0.03
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2030,3888.18,105.5,20.57,2.47,0.4,0.03
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2050,4179.69,117.8,23.4,3.3,0.5,0.07
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2070,4385.77,122.27,26.43,3.63,0.63,0.13
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2090,4755.54,135.7,31.53,4.13,0.87,0.13
Amberley,-27.63,152.71,MIROC5,rcp45,2030,3179.16,77.07,14.27,1.7,0.2,0.03
Amberley,-27.63,152.71,MIROC5,rcp45,2050,3284.25,81.6,15.13,1.6,0.23,0
Amberley,-27.63,152.71,MIROC5,rcp45,2070,3251.5,79.83,14.93,1.7,0.17,0
Amberley,-27.63,152.71,MIROC5,rcp45,2090,3390.88,86.03,16.33,1.77,0.27,0.03
Amberley,-27.63,152.71,MIROC5,rcp85,2030,3472.65,89.73,16.5,2,0.2,0.03
Amberley,-27.63,152.71,MIROC5,rcp85,2050,3572.67,92.7,18.27,2.3,0.27,0.03
Amberley,-27.63,152.71,MIROC5,rcp85,2070,3568.26,92.37,17.87,2.1,0.27,0.03
Amberley,-27.63,152.71,MIROC5,rcp85,2090,3419.24,86.07,16.8,2.07,0.27,0.03
Amberley,-27.63,152.71,OBS,historical,1995,3114,71.53,13.13,1.33,0.1,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2030,1960.14,20,4.9,0.67,0,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2050,2100.1,23.47,5.17,0.77,0,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2070,2048.93,22.1,5.03,0.77,0.03,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2090,2179.18,25.2,5.7,0.9,0.03,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2030,2074.93,22.67,4.93,0.73,0.03,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2050,2299.65,28.9,5.83,0.87,0.07,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2070,2529.22,36.3,7.7,1.03,0.23,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2090,2539.75,37.77,7.7,1.4,0.2,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2030,2523.96,33.73,6.87,1,0.03,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2050,2428.89,31.63,6.7,0.9,0,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2070,2823.34,44.7,8.27,1.13,0.13,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2090,2636.39,36.73,7.67,1.03,0.13,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2030,2636.43,37.33,7.7,1.17,0.1,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2050,2834.92,45.63,8.53,1.37,0.17,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2070,3021.26,52.73,10.3,1.53,0.3,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2090,3327.87,70.27,12.1,1.73,0.27,0.03
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2030,2032.62,22,4.93,0.67,0.07,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2050,2119.25,24.4,5.3,0.7,0.03,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2070,2089.2,22.97,5.2,0.7,0.03,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2090,2190.91,24.87,5.6,0.7,0.07,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2030,2262.98,27.47,5.47,0.8,0.07,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2050,2341.17,30.83,5.93,0.97,0.13,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2070,2332.37,29.47,6.4,0.83,0.07,0
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2090,2207.92,26.97,5.97,0.83,0.07,0
Brisbane-AP,-27.39,153.13,OBS,historical,1995,2016.82,20.03,4.7,0.6,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2030,4220.78,78.7,46.77,1.53,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2050,4373.73,80.17,48.4,1.9,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2070,4467.99,79.1,52.3,1.97,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2090,4443.31,79.33,50.83,2.23,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2030,4323.12,79.33,48.2,1.73,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2050,4688.46,82.4,56.1,2.5,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2070,4712.3,78.8,57.27,3.17,0,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2090,4915.46,78.37,61.87,4.17,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2030,5107.3,89.07,66.3,2.4,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2050,4926.95,82.87,64.53,2.23,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2070,5205.06,86.13,69.73,2.7,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2090,4927.45,78.67,67.27,2.43,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2030,4843.8,82.7,61.67,2.1,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2050,5091.14,87.77,65.3,2.73,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2070,5291.79,79.57,75.53,3.53,0.03,0
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2090,5704.32,84.9,80.93,5.83,0.07,0
Broome,-17.95,122.23,MIROC5,rcp45,2030,4422.29,79.13,50.67,2,0,0
Broome,-17.95,122.23,MIROC5,rcp45,2050,4428.46,78.93,50.97,2.13,0,0
Broome,-17.95,122.23,MIROC5,rcp45,2070,4514.48,77,55.13,2.1,0,0
Broome,-17.95,122.23,MIROC5,rcp45,2090,4594.48,78.33,55.77,2.57,0,0
Broome,-17.95,122.23,MIROC5,rcp85,2030,4364.37,79.43,49.13,1.97,0,0
Broome,-17.95,122.23,MIROC5,rcp85,2050,4579.96,80.5,53.87,2.53,0,0
Broome,-17.95,122.23,MIROC5,rcp85,2070,4593.09,76.53,56.4,2.57,0,0
Broome,-17.95,122.23,MIROC5,rcp85,2090,4632.93,74.63,58.33,2.97,0.03,0
Broome,-17.95,122.23,OBS,historical,1995,4352.56,82.27,45.9,1.47,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2030,1734.86,24,1.1,0,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2050,1790.48,26.43,1.17,0,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2070,1723.55,24.1,1.13,0,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2090,1757.45,25.7,1.13,0,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2030,1732.23,24.6,1.13,0,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2050,1894.4,30.53,1.27,0.03,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2070,1876.66,31.87,1.3,0.03,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2090,1906.25,33.27,1.5,0.03,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2030,1900.55,29.27,1.13,0,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2050,1900.88,29.53,1.17,0,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2070,2108.65,35.97,1.4,0,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2090,1836.03,27.63,1.17,0.03,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2030,1948.38,31.2,1.23,0,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2050,2044.56,34.6,1.37,0,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2070,1890.78,32.43,1.4,0.03,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2090,2053.95,38.03,1.73,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp45,2030,1805.35,26.73,1.07,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp45,2050,1773.64,26,1.1,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp45,2070,1806,27.2,1.13,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp45,2090,1912.95,31.37,1.27,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp85,2030,1858.19,28.8,1.1,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp85,2050,1889.11,30.6,1.37,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp85,2070,1928.18,32.03,1.37,0.03,0,0
Cairns,-16.87,145.75,MIROC5,rcp85,2090,1926.55,32.8,1.57,0.03,0,0
Cairns,-16.87,145.75,OBS,historical,1995,1745.16,22.43,1,0,0,0
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2030,2704.06,45.77,18.5,1.9,0.2,0.03
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2050,2947.78,51.4,21.23,2.17,0.17,0.1
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2070,3008.64,51.87,21.97,2.27,0.17,0.1
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2090,3138.18,54,23.7,2.57,0.33,0.1
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2030,2859.74,49.53,19.93,2.13,0.2,0.03
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2050,3081.01,53.03,22.93,2.33,0.23,0.1
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2070,3331.35,57.77,25.43,3.13,0.4,0.1
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2090,3804.3,65.03,30.8,4.87,0.6,0.23
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2030,3433.41,63.5,25,2.83,0.33,0.1
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2050,2993.3,50.47,21.17,2.23,0.23,0.1
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2070,3790.16,72.3,29.43,3.53,0.47,0.1
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2090,3229.22,59.4,22.67,2.3,0.27,0.1
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2030,3025.61,53.57,19.63,2,0.23,0.07
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2050,3393.49,61.77,25.37,2.77,0.4,0.1
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2070,3704.32,70.17,27.67,3.33,0.47,0.1
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2090,4595.75,87.3,40.03,5.87,1.03,0.23
Canberra,-35.3,149.2,MIROC5,rcp45,2030,2737.64,48.53,18.5,1.7,0.17,0.07
Canberra,-35.3,149.2,MIROC5,rcp45,2050,2754.37,48.67,18.83,1.77,0.13,0.07
Canberra,-35.3,149.2,MIROC5,rcp45,2070,2740.45,47.77,19.23,1.87,0.23,0.03
Canberra,-35.3,149.2,MIROC5,rcp45,2090,2963.92,52.63,21.77,2.17,0.2,0.1
Canberra,-35.3,149.2,MIROC5,rcp85,2030,2748.67,47.5,18.73,1.73,0.17,0.07
Canberra,-35.3,149.2,MIROC5,rcp85,2050,2784.63,47.9,19.4,1.9,0.2,0.07
Canberra,-35.3,149.2,MIROC5,rcp85,2070,2852.81,49.6,20.43,2.03,0.2,0.1
Canberra,-35.3,149.2,MIROC5,rcp85,2090,2796.62,47.93,20.3,2.07,0.23,0.1
Canberra,-35.3,149.2,OBS,historical,1995,2634.83,45.37,16.07,1.43,0.2,0
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2030,3731.3,85.53,15.2,0.77,0.13,0
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2050,4211.59,108.37,20.67,1.27,0.13,0
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2070,4344.27,110.83,23,1.4,0.17,0
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp45,2090,4380.61,113.37,24.3,1.5,0.17,0
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2030,3839.67,91.03,16.1,0.87,0.13,0
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2050,4734.72,131.4,28.93,1.73,0.17,0.03
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2070,4465.06,118.67,25.73,1.7,0.17,0.03
Carnarvon,-24.89,113.67,CESM1-CAM5,rcp85,2090,4846.12,136.63,32.2,2.17,0.2,0.07
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2030,5843.34,188.73,49.1,2.8,0.33,0.07
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2050,4641.11,132.4,27.5,1.33,0.13,0
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2070,5603.94,181.43,43.43,2.33,0.13,0.03
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp45,2090,4671.55,130.47,28.6,1.43,0.13,0
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2030,4760.88,140.3,28.1,1.57,0.1,0.03
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2050,5494.01,177.63,41.87,2.17,0.17,0.07
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2070,5303.81,166.1,38.03,2.3,0.17,0.07
Carnarvon,-24.89,113.67,GFDL-ESM2M,rcp85,2090,6420.89,204.43,61.17,3.73,0.4,0.1
Carnarvon,-24.89,113.67,MIROC5,rcp45,2030,3716.39,85.33,14.6,0.77,0.13,0
Carnarvon,-24.89,113.67,MIROC5,rcp45,2050,3660.9,82.67,14.47,0.77,0.13,0
Carnarvon,-24.89,113.67,MIROC5,rcp45,2070,3575.01,79.7,13.6,0.73,0.13,0
Carnarvon,-24.89,113.67,MIROC5,rcp45,2090,3774.58,88.1,15.5,0.97,0.13,0
Carnarvon,-24.89,113.67,MIROC5,rcp85,2030,3700.06,84.07,14.7,0.77,0.13,0
Carnarvon,-24.89,113.67,MIROC5,rcp85,2050,3854.87,90.4,16.67,0.83,0.13,0
Carnarvon,-24.89,113.67,MIROC5,rcp85,2070,3824.67,88.57,17.27,1.03,0.17,0
Carnarvon,-24.89,113.67,MIROC5,rcp85,2090,3623.83,81.07,14.57,0.9,0.13,0
Carnarvon,-24.89,113.67,OBS,historical,1995,3583.31,79.5,12.43,0.6,0.13,0
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2030,4932.2,71.47,37.97,11.13,3.03,0.8
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2050,5173.54,76.5,39.17,11.97,3.63,0.9
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2070,5238.17,77.13,39.13,12.67,3.57,1.1
Ceduna,-32.13,133.7,CESM1-CAM5,rcp45,2090,5370.79,79.57,39.57,13.03,3.87,1.23
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2030,4986.74,71.57,38.27,11.63,3.1,0.77
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2050,5366.58,81.5,39.93,12.97,3.57,1.2
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2070,5554.28,85.57,40.47,13.4,4.47,1.43
Ceduna,-32.13,133.7,CESM1-CAM5,rcp85,2090,5917.5,93.87,42.9,14.57,5.1,1.93
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2030,5963.9,103.47,44.6,13.97,4.4,1.47
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2050,5494.47,86.1,41.43,12.7,3.87,1.27
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2070,5923.71,99.9,44.1,14.1,4.53,1.53
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp45,2090,5441.8,81.57,41.33,13.1,3.6,1.13
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2030,5452.14,84.37,41.27,13.03,3.37,1.13
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2050,5755.29,93.9,42.8,13.57,4.37,1.47
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2070,5914.33,96.17,43.5,13.93,4.7,1.73
Ceduna,-32.13,133.7,GFDL-ESM2M,rcp85,2090,6453.48,112.7,47.07,15.63,5.27,2.43
Ceduna,-32.13,133.7,MIROC5,rcp45,2030,4926,70.07,37.93,11.87,2.8,0.73
Ceduna,-32.13,133.7,MIROC5,rcp45,2050,4880.19,68.63,37.73,11.67,2.7,0.7
Ceduna,-32.13,133.7,MIROC5,rcp45,2070,4934.73,69.87,37.77,11.87,2.9,0.77
Ceduna,-32.13,133.7,MIROC5,rcp45,2090,5042.46,71.9,38.73,12.4,2.97,0.8
Ceduna,-32.13,133.7,MIROC5,rcp85,2030,4827.16,68.1,37.33,11.4,2.63,0.67
Ceduna,-32.13,133.7,MIROC5,rcp85,2050,4990.04,71.77,37.97,12.13,3,0.77
Ceduna,-32.13,133.7,MIROC5,rcp85,2070,4934.41,69.13,37.9,12.03,2.87,0.73
Ceduna,-32.13,133.7,MIROC5,rcp85,2090,4938.36,68.4,37.47,12.13,3.27,0.73
Ceduna,-32.13,133.7,OBS,historical,1995,4848.72,67.63,36.77,11.07,2.63,0.67
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2030,6404.71,132.7,84.57,8.03,0.23,0
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2050,6877.98,127.1,95.7,10.77,0.57,0
